min,cur_temp,target,error,output_pct,raw_out,ssr_state,mode,elapsed_s
67,290.6,241.0,-49.6,0.0,0,0,hold,4028
67,290.5,241.0,-49.5,0.0,0,0,hold,4030
67,290.5,241.0,-49.5,0.0,0,0,hold,4032
67,290.4,241.0,-49.4,0.0,0,0,hold,4034
67,290.4,241.0,-49.4,0.0,0,0,hold,4036
67,290.3,241.0,-49.3,0.0,0,0,hold,4038
67,290.3,241.0,-49.3,0.0,0,0,hold,4040
67,290.3,241.0,-49.3,0.0,0,0,hold,4042
67,290.1,241.0,-49.1,0.0,0,0,hold,4044
67,290.2,241.0,-49.2,0.0,0,0,hold,4046
67,290.1,241.0,-49.1,0.0,0,0,hold,4048
67,290.0,241.0,-49.0,0.0,0,0,hold,4050
67,290.0,241.0,-49.0,0.0,0,0,hold,4052
67,289.9,241.0,-48.9,0.0,0,0,hold,4054
67,289.9,241.0,-48.9,0.0,0,0,hold,4056
67,289.9,241.0,-48.9,0.0,0,0,hold,4058
67,289.9,241.0,-48.9,0.0,0,0,hold,4060
67,289.8,241.0,-48.8,0.0,0,0,hold,4062
67,289.6,241.0,-48.6,0.0,0,0,hold,4064
67,289.7,241.0,-48.7,0.0,0,0,hold,4066
67,289.6,241.0,-48.6,0.0,0,0,hold,4068
67,289.6,241.0,-48.6,0.0,0,0,hold,4070
67,289.5,241.0,-48.5,0.0,0,0,hold,4072
67,289.5,241.0,-48.5,0.0,0,0,hold,4074
67,289.4,241.0,-48.4,0.0,0,0,hold,4076
67,289.4,241.0,-48.4,0.0,0,0,hold,4078
68,289.4,241.0,-48.4,0.0,0,0,hold,4080
68,289.4,241.0,-48.4,0.0,0,0,hold,4082
68,289.3,241.0,-48.3,0.0,0,0,hold,4084
68,289.2,241.0,-48.2,0.0,0,0,hold,4086
68,289.2,241.0,-48.2,0.0,0,0,hold,4088
68,289.2,241.0,-48.2,0.0,0,0,hold,4090
68,289.1,241.0,-48.1,0.0,0,0,hold,4092
68,289.1,241.0,-48.1,0.0,0,0,hold,4094
68,289.0,241.0,-48.0,0.0,0,0,hold,4096
68,289.0,241.0,-48.0,0.0,0,0,hold,4098
68,288.9,241.0,-47.9,0.0,0,0,hold,4100
68,289.0,241.0,-48.0,0.0,0,0,hold,4102
68,288.8,241.0,-47.8,0.0,0,0,hold,4104
68,288.8,241.0,-47.8,0.0,0,0,hold,4106
68,288.8,241.0,-47.8,0.0,0,0,hold,4108
68,288.8,241.0,-47.8,0.0,0,0,hold,4110
68,288.7,241.0,-47.7,0.0,0,0,hold,4112
68,288.7,241.0,-47.7,0.0,0,0,hold,4114
68,288.6,241.0,-47.6,0.0,0,0,hold,4116
68,288.6,241.0,-47.6,0.0,0,0,hold,4118
68,288.5,241.0,-47.5,0.0,0,0,hold,4120
68,288.5,241.0,-47.5,0.0,0,0,hold,4122
68,288.5,241.0,-47.5,0.0,0,0,hold,4124
68,288.5,241.0,-47.5,0.0,0,0,hold,4126
68,288.4,241.0,-47.4,0.0,0,0,hold,4128
68,288.3,241.0,-47.3,0.0,0,0,hold,4130
68,288.2,241.0,-47.2,0.0,0,0,hold,4132
68,288.2,241.0,-47.2,0.0,0,0,hold,4134
68,288.1,241.0,-47.1,0.0,0,0,hold,4136
68,288.1,241.0,-47.1,0.0,0,0,hold,4138
69,288.1,241.0,-47.1,0.0,0,0,hold,4140
69,287.9,241.0,-46.9,0.0,0,0,hold,4142
69,288.0,241.0,-47.0,0.0,0,0,hold,4144
69,288.0,241.0,-47.0,0.0,0,0,hold,4146
69,287.9,241.0,-46.9,0.0,0,0,hold,4148
69,287.9,241.0,-46.9,0.0,0,0,hold,4150
69,287.9,241.0,-46.9,0.0,0,0,hold,4152
69,287.8,241.0,-46.8,0.0,0,0,hold,4154
69,287.7,241.0,-46.7,0.0,0,0,hold,4156
69,287.8,241.0,-46.8,0.0,0,0,hold,4158
69,287.6,241.0,-46.6,0.0,0,0,hold,4160
69,287.6,241.0,-46.6,0.0,0,0,hold,4162
69,287.5,241.0,-46.5,0.0,0,0,hold,4164
69,287.5,241.0,-46.5,0.0,0,0,hold,4166
69,287.4,241.0,-46.4,0.0,0,0,hold,4168
69,287.4,241.0,-46.4,0.0,0,0,hold,4170
69,287.4,241.0,-46.4,0.0,0,0,hold,4172
69,287.3,241.0,-46.3,0.0,0,0,hold,4174
69,287.2,241.0,-46.2,0.0,0,0,hold,4176
69,287.2,241.0,-46.2,0.0,0,0,hold,4178
69,287.2,241.0,-46.2,0.0,0,0,hold,4180
69,287.1,241.0,-46.1,0.0,0,0,hold,4182
69,287.1,241.0,-46.1,0.0,0,0,hold,4184
69,287.2,241.0,-46.2,0.0,0,0,hold,4186
69,287.1,241.0,-46.1,0.0,0,0,hold,4188
69,287.0,241.0,-46.0,0.0,0,0,hold,4190
69,287.0,241.0,-46.0,0.0,0,0,hold,4192
69,286.9,241.0,-45.9,0.0,0,0,hold,4194
69,286.9,241.0,-45.9,0.0,0,0,hold,4197
69,286.8,241.0,-45.8,0.0,0,0,hold,4199
70,286.9,241.0,-45.9,0.0,0,0,hold,4201
70,286.8,241.0,-45.8,0.0,0,0,hold,4203
70,286.8,241.0,-45.8,0.0,0,0,hold,4205
70,286.7,241.0,-45.7,0.0,0,0,hold,4207
70,286.6,241.0,-45.6,0.0,0,0,hold,4209
70,286.5,241.0,-45.5,0.0,0,0,hold,4211
70,286.6,241.0,-45.6,0.0,0,0,hold,4213
70,286.5,241.0,-45.5,0.0,0,0,hold,4215
70,286.4,241.0,-45.4,0.0,0,0,hold,4217
70,286.4,241.0,-45.4,0.0,0,0,hold,4219
70,286.3,241.0,-45.3,0.0,0,0,hold,4221
70,286.4,241.0,-45.4,0.0,0,0,hold,4223
70,286.2,241.0,-45.2,0.0,0,0,hold,4225
70,286.3,241.0,-45.3,0.0,0,0,hold,4227
70,286.2,241.0,-45.2,0.0,0,0,hold,4229
70,286.1,241.0,-45.1,0.0,0,0,hold,4231
70,286.0,241.0,-45.0,0.0,0,0,hold,4233
70,286.1,241.0,-45.1,0.0,0,0,hold,4235
70,286.0,241.0,-45.0,0.0,0,0,hold,4237
70,286.1,241.0,-45.1,0.0,0,0,hold,4239
70,285.9,241.0,-44.9,0.0,0,0,hold,4241
70,286.0,241.0,-45.0,0.0,0,0,hold,4243
70,285.8,241.0,-44.8,0.0,0,0,hold,4245
70,285.9,241.0,-44.9,0.0,0,0,hold,4247
70,285.6,241.0,-44.6,0.0,0,0,hold,4249
70,285.8,241.0,-44.8,0.0,0,0,hold,4251
70,285.7,241.0,-44.7,0.0,0,0,hold,4253
70,285.5,241.0,-44.5,0.0,0,0,hold,4255
70,285.6,241.0,-44.6,0.0,0,0,hold,4257
70,285.5,241.0,-44.5,0.0,0,0,hold,4259
71,285.4,241.0,-44.4,0.0,0,0,hold,4261
71,285.5,241.0,-44.5,0.0,0,0,hold,4263
71,285.3,241.0,-44.3,0.0,0,0,hold,4265
71,285.2,241.0,-44.2,0.0,0,0,hold,4267
71,285.4,241.0,-44.4,0.0,0,0,hold,4269
71,285.3,241.0,-44.3,0.0,0,0,hold,4271
71,285.2,241.0,-44.2,0.0,0,0,hold,4273
71,285.1,241.0,-44.1,0.0,0,0,hold,4275
71,285.1,241.0,-44.1,0.0,0,0,hold,4277
71,285.1,241.0,-44.1,0.0,0,0,hold,4279
71,285.0,241.0,-44.0,0.0,0,0,hold,4281
71,285.0,241.0,-44.0,0.0,0,0,hold,4283
71,285.0,241.0,-44.0,0.0,0,0,hold,4285
71,284.9,241.0,-43.9,0.0,0,0,hold,4287
71,284.9,241.0,-43.9,0.0,0,0,hold,4289
71,284.8,241.0,-43.8,0.0,0,0,hold,4291
71,284.7,241.0,-43.7,0.0,0,0,hold,4293
71,284.8,241.0,-43.8,0.0,0,0,hold,4295
71,284.7,241.0,-43.7,0.0,0,0,hold,4297
71,284.7,241.0,-43.7,0.0,0,0,hold,4299
71,284.6,241.0,-43.6,0.0,0,0,hold,4301
71,284.7,241.0,-43.7,0.0,0,0,hold,4303
71,284.6,241.0,-43.6,0.0,0,0,hold,4305
71,284.5,241.0,-43.5,0.0,0,0,hold,4307
71,284.5,241.0,-43.5,0.0,0,0,hold,4309
71,284.4,241.0,-43.4,0.0,0,0,hold,4311
71,284.4,241.0,-43.4,0.0,0,0,hold,4313
71,284.4,241.0,-43.4,0.0,0,0,hold,4315
71,284.3,241.0,-43.3,0.0,0,0,hold,4317
71,284.2,241.0,-43.2,0.0,0,0,hold,4319
72,284.2,241.0,-43.2,0.0,0,0,hold,4321
72,284.2,241.0,-43.2,0.0,0,0,hold,4323
72,284.1,241.0,-43.1,0.0,0,0,hold,4325
72,284.1,241.0,-43.1,0.0,0,0,hold,4327
72,284.1,241.0,-43.1,0.0,0,0,hold,4329
72,284.0,241.0,-43.0,0.0,0,0,hold,4331
72,284.0,241.0,-43.0,0.0,0,0,hold,4333
72,283.9,241.0,-42.9,0.0,0,0,hold,4335
72,284.0,241.0,-43.0,0.0,0,0,hold,4337
72,283.8,241.0,-42.8,0.0,0,0,hold,4339
72,283.9,241.0,-42.9,0.0,0,0,hold,4341
72,283.8,241.0,-42.8,0.0,0,0,hold,4343
72,283.8,241.0,-42.8,0.0,0,0,hold,4345
72,283.6,241.0,-42.6,0.0,0,0,hold,4347
72,283.7,241.0,-42.7,0.0,0,0,hold,4349
72,283.6,241.0,-42.6,0.0,0,0,hold,4351
72,283.6,241.0,-42.6,0.0,0,0,hold,4353
72,283.6,241.0,-42.6,0.0,0,0,hold,4355
72,283.4,241.0,-42.4,0.0,0,0,hold,4357
72,283.4,241.0,-42.4,0.0,0,0,hold,4359
72,283.3,241.0,-42.3,0.0,0,0,hold,4361
72,283.4,241.0,-42.4,0.0,0,0,hold,4363
72,283.4,241.0,-42.4,0.0,0,0,hold,4365
72,283.3,241.0,-42.3,0.0,0,0,hold,4367
72,283.3,241.0,-42.3,0.0,0,0,hold,4369
72,283.1,241.0,-42.1,0.0,0,0,hold,4371
72,283.2,241.0,-42.2,0.0,0,0,hold,4373
72,283.1,241.0,-42.1,0.0,0,0,hold,4375
72,283.0,241.0,-42.0,0.0,0,0,hold,4377
73,283.0,241.0,-42.0,0.0,0,0,hold,4380
73,283.0,241.0,-42.0,0.0,0,0,hold,4382
73,283.0,241.0,-42.0,0.0,0,0,hold,4384
73,282.9,241.0,-41.9,0.0,0,0,hold,4386
73,282.8,241.0,-41.8,0.0,0,0,hold,4388
73,282.9,241.0,-41.9,0.0,0,0,hold,4390
73,282.9,241.0,-41.9,0.0,0,0,hold,4392
73,282.8,241.0,-41.8,0.0,0,0,hold,4394
73,282.7,241.0,-41.7,0.0,0,0,hold,4396
73,282.6,241.0,-41.6,0.0,0,0,hold,4398
73,282.5,241.0,-41.5,0.0,0,0,hold,4400
73,282.6,241.0,-41.6,0.0,0,0,hold,4402
73,282.5,241.0,-41.5,0.0,0,0,hold,4404
73,282.4,241.0,-41.4,0.0,0,0,hold,4406
73,282.4,241.0,-41.4,0.0,0,0,hold,4408
73,282.4,241.0,-41.4,0.0,0,0,hold,4410
73,282.4,241.0,-41.4,0.0,0,0,hold,4412
73,282.2,241.0,-41.2,0.0,0,0,hold,4414
73,282.3,241.0,-41.3,0.0,0,0,hold,4416
73,282.1,241.0,-41.1,0.0,0,0,hold,4418
73,282.2,241.0,-41.2,0.0,0,0,hold,4420
73,282.2,241.0,-41.2,0.0,0,0,hold,4422
73,282.1,241.0,-41.1,0.0,0,0,hold,4424
73,282.0,241.0,-41.0,0.0,0,0,hold,4426
73,282.0,241.0,-41.0,0.0,0,0,hold,4428
73,281.9,241.0,-40.9,0.0,0,0,hold,4430
73,281.8,241.0,-40.8,0.0,0,0,hold,4432
73,281.8,241.0,-40.8,0.0,0,0,hold,4434
73,281.8,241.0,-40.8,0.0,0,0,hold,4436
73,281.8,241.0,-40.8,0.0,0,0,hold,4438
74,281.7,241.0,-40.7,0.0,0,0,hold,4440
74,281.7,241.0,-40.7,0.0,0,0,hold,4442
74,281.5,241.0,-40.5,0.0,0,0,hold,4444
74,281.5,241.0,-40.5,0.0,0,0,hold,4446
74,281.5,241.0,-40.5,0.0,0,0,hold,4448
74,281.4,241.0,-40.4,0.0,0,0,hold,4450
74,281.4,241.0,-40.4,0.0,0,0,hold,4452
74,281.3,241.0,-40.3,0.0,0,0,hold,4454
74,281.3,241.0,-40.3,0.0,0,0,hold,4456
74,281.2,241.0,-40.2,0.0,0,0,hold,4458
74,281.2,241.0,-40.2,0.0,0,0,hold,4460
74,281.2,241.0,-40.2,0.0,0,0,hold,4462
74,281.1,241.0,-40.1,0.0,0,0,hold,4464
74,281.0,241.0,-40.0,0.0,0,0,hold,4466
74,281.0,241.0,-40.0,0.0,0,0,hold,4468
74,281.0,241.0,-40.0,0.0,0,0,hold,4470
74,280.9,241.0,-39.9,0.0,0,0,hold,4472
74,280.8,241.0,-39.8,0.0,0,0,hold,4474
74,280.8,241.0,-39.8,0.0,0,0,hold,4476
74,280.8,241.0,-39.8,0.0,0,0,hold,4478
74,280.7,241.0,-39.7,0.0,0,0,hold,4480
74,280.7,241.0,-39.7,0.0,0,0,hold,4482
74,280.6,241.0,-39.6,0.0,0,0,hold,4484
74,280.7,241.0,-39.7,0.0,0,0,hold,4486
74,280.5,241.0,-39.5,0.0,0,0,hold,4488
74,280.4,241.0,-39.4,0.0,0,0,hold,4490
74,280.5,241.0,-39.5,0.0,0,0,hold,4492
74,280.4,241.0,-39.4,0.0,0,0,hold,4494
74,280.3,241.0,-39.3,0.0,0,0,hold,4496
74,280.2,241.0,-39.2,0.0,0,0,hold,4498
75,280.2,241.0,-39.2,0.0,0,0,hold,4500
75,280.3,241.0,-39.3,0.0,0,0,hold,4502
75,280.2,241.0,-39.2,0.0,0,0,hold,4504
75,280.0,241.0,-39.0,0.0,0,0,hold,4506
75,280.0,241.0,-39.0,0.0,0,0,hold,4508
75,280.0,241.0,-39.0,0.0,0,0,hold,4510
75,280.0,241.0,-39.0,0.0,0,0,hold,4512
75,279.8,241.0,-38.8,0.0,0,0,hold,4514
75,279.9,241.0,-38.9,0.0,0,0,hold,4516
75,279.7,241.0,-38.7,0.0,0,0,hold,4518
75,279.8,241.0,-38.8,0.0,0,0,hold,4520
75,279.6,241.0,-38.6,0.0,0,0,hold,4522
75,279.5,241.0,-38.5,0.0,0,0,hold,4524
75,279.5,241.0,-38.5,0.0,0,0,hold,4526
75,279.6,241.0,-38.6,0.0,0,0,hold,4528
75,279.5,241.0,-38.5,0.0,0,0,hold,4530
75,279.3,241.0,-38.3,0.0,0,0,hold,4532
75,279.3,241.0,-38.3,0.0,0,0,hold,4534
75,279.3,241.0,-38.3,0.0,0,0,hold,4536
75,279.2,241.0,-38.2,0.0,0,0,hold,4538
75,279.1,241.0,-38.1,0.0,0,0,hold,4540
75,279.1,241.0,-38.1,0.0,0,0,hold,4542
75,279.0,241.0,-38.0,0.0,0,0,hold,4544
75,278.9,241.0,-37.9,0.0,0,0,hold,4546
75,279.0,241.0,-38.0,0.0,0,0,hold,4548
75,278.9,241.0,-37.9,0.0,0,0,hold,4550
75,278.9,241.0,-37.9,0.0,0,0,hold,4552
75,278.8,241.0,-37.8,0.0,0,0,hold,4554
75,278.7,241.0,-37.7,0.0,0,0,hold,4556
75,278.7,241.0,-37.7,0.0,0,0,hold,4558
76,278.6,241.0,-37.6,0.0,0,0,hold,4561
76,278.5,241.0,-37.5,0.0,0,0,hold,4563
76,278.5,241.0,-37.5,0.0,0,0,hold,4565
76,278.6,241.0,-37.6,0.0,0,0,hold,4567
76,278.4,241.0,-37.4,0.0,0,0,hold,4569
76,278.5,241.0,-37.5,0.0,0,0,hold,4571
76,278.4,241.0,-37.4,0.0,0,0,hold,4573
76,278.3,241.0,-37.3,0.0,0,0,hold,4575
76,278.2,241.0,-37.2,0.0,0,0,hold,4577
76,278.2,241.0,-37.2,0.0,0,0,hold,4579
76,278.2,241.0,-37.2,0.0,0,0,hold,4581
76,278.1,241.0,-37.1,0.0,0,0,hold,4583
76,278.1,241.0,-37.1,0.0,0,0,hold,4585
76,278.1,241.0,-37.1,0.0,0,0,hold,4587
76,278.0,241.0,-37.0,0.0,0,0,hold,4589
76,278.0,241.0,-37.0,0.0,0,0,hold,4591
76,277.9,241.0,-36.9,0.0,0,0,hold,4593
76,277.9,241.0,-36.9,0.0,0,0,hold,4595
76,277.9,241.0,-36.9,0.0,0,0,hold,4597
76,277.8,241.0,-36.8,0.0,0,0,hold,4599
76,277.7,241.0,-36.7,0.0,0,0,hold,4601
76,277.7,241.0,-36.7,0.0,0,0,hold,4603
76,277.7,241.0,-36.7,0.0,0,0,hold,4605
76,277.6,241.0,-36.6,0.0,0,0,hold,4607
76,277.5,241.0,-36.5,0.0,0,0,hold,4609
76,277.6,241.0,-36.6,0.0,0,0,hold,4611
76,277.5,241.0,-36.5,0.0,0,0,hold,4613
76,277.5,241.0,-36.5,0.0,0,0,hold,4615
76,277.4,241.0,-36.4,0.0,0,0,hold,4617
76,277.4,241.0,-36.4,0.0,0,0,hold,4619
77,277.2,241.0,-36.2,0.0,0,0,hold,4621
77,277.2,241.0,-36.2,0.0,0,0,hold,4623
77,277.3,241.0,-36.3,0.0,0,0,hold,4625
77,277.1,241.0,-36.1,0.0,0,0,hold,4627
77,277.1,241.0,-36.1,0.0,0,0,hold,4629
77,277.1,241.0,-36.1,0.0,0,0,hold,4631
77,277.1,241.0,-36.1,0.0,0,0,hold,4633
77,277.1,241.0,-36.1,0.0,0,0,hold,4635
77,277.0,241.0,-36.0,0.0,0,0,hold,4637
77,277.0,241.0,-36.0,0.0,0,0,hold,4639
77,276.9,241.0,-35.9,0.0,0,0,hold,4641
77,276.9,241.0,-35.9,0.0,0,0,hold,4643
77,276.8,241.0,-35.8,0.0,0,0,hold,4645
77,276.7,241.0,-35.7,0.0,0,0,hold,4647
77,276.8,241.0,-35.8,0.0,0,0,hold,4649
77,276.7,241.0,-35.7,0.0,0,0,hold,4651
77,276.7,241.0,-35.7,0.0,0,0,hold,4653
77,276.7,241.0,-35.7,0.0,0,0,hold,4655
77,276.6,241.0,-35.6,0.0,0,0,hold,4657
77,276.6,241.0,-35.6,0.0,0,0,hold,4659
77,276.6,241.0,-35.6,0.0,0,0,hold,4661
77,276.6,241.0,-35.6,0.0,0,0,hold,4663
77,276.5,241.0,-35.5,0.0,0,0,hold,4665
77,276.5,241.0,-35.5,0.0,0,0,hold,4667
77,276.5,241.0,-35.5,0.0,0,0,hold,4669
77,276.4,241.0,-35.4,0.0,0,0,hold,4671
77,276.3,241.0,-35.3,0.0,0,0,hold,4673
77,276.3,241.0,-35.3,0.0,0,0,hold,4675
77,276.4,241.0,-35.4,0.0,0,0,hold,4677
77,276.2,241.0,-35.2,0.0,0,0,hold,4679
78,276.3,241.0,-35.3,0.0,0,0,hold,4681
78,276.2,241.0,-35.2,0.0,0,0,hold,4683
78,276.1,241.0,-35.1,0.0,0,0,hold,4685
78,276.1,241.0,-35.1,0.0,0,0,hold,4687
78,276.1,241.0,-35.1,0.0,0,0,hold,4689
78,276.1,241.0,-35.1,0.0,0,0,hold,4691
78,276.1,241.0,-35.1,0.0,0,0,hold,4693
78,276.1,241.0,-35.1,0.0,0,0,hold,4695
78,276.0,241.0,-35.0,0.0,0,0,hold,4697
78,276.0,241.0,-35.0,0.0,0,0,hold,4699
78,276.0,241.0,-35.0,0.0,0,0,hold,4701
78,275.8,241.0,-34.8,0.0,0,0,hold,4703
78,275.9,241.0,-34.9,0.0,0,0,hold,4705
78,275.9,241.0,-34.9,0.0,0,0,hold,4707
78,275.7,241.0,-34.7,0.0,0,0,hold,4709
78,275.8,241.0,-34.8,0.0,0,0,hold,4711
78,275.8,241.0,-34.8,0.0,0,0,hold,4713
78,275.7,241.0,-34.7,0.0,0,0,hold,4715
78,275.7,241.0,-34.7,0.0,0,0,hold,4717
78,275.6,241.0,-34.6,0.0,0,0,hold,4719
78,275.6,241.0,-34.6,0.0,0,0,hold,4721
78,275.5,241.0,-34.5,0.0,0,0,hold,4723
78,275.5,241.0,-34.5,0.0,0,0,hold,4725
78,275.5,241.0,-34.5,0.0,0,0,hold,4727
78,275.4,241.0,-34.4,0.0,0,0,hold,4729
78,275.4,241.0,-34.4,0.0,0,0,hold,4731
78,275.4,241.0,-34.4,0.0,0,0,hold,4733
78,275.4,241.0,-34.4,0.0,0,0,hold,4735
78,275.3,241.0,-34.3,0.0,0,0,hold,4737
78,275.2,241.0,-34.2,0.0,0,0,hold,4739
79,275.1,241.0,-34.1,0.0,0,0,hold,4742
79,275.2,241.0,-34.2,0.0,0,0,hold,4744
79,275.2,241.0,-34.2,0.0,0,0,hold,4746
79,275.0,241.0,-34.0,0.0,0,0,hold,4748
79,275.1,241.0,-34.1,0.0,0,0,hold,4750
79,275.0,241.0,-34.0,0.0,0,0,hold,4752
79,275.0,241.0,-34.0,0.0,0,0,hold,4754
79,274.9,241.0,-33.9,0.0,0,0,hold,4756
79,274.8,241.0,-33.8,0.0,0,0,hold,4758
79,274.9,241.0,-33.9,0.0,0,0,hold,4760
79,274.8,241.0,-33.8,0.0,0,0,hold,4762
79,274.9,241.0,-33.9,0.0,0,0,hold,4764
79,274.7,241.0,-33.7,0.0,0,0,hold,4766
79,274.8,241.0,-33.8,0.0,0,0,hold,4768
79,274.7,241.0,-33.7,0.0,0,0,hold,4770
79,274.7,241.0,-33.7,0.0,0,0,hold,4772
79,274.6,241.0,-33.6,0.0,0,0,hold,4774
79,274.7,241.0,-33.7,0.0,0,0,hold,4776
79,274.6,241.0,-33.6,0.0,0,0,hold,4778
79,274.6,241.0,-33.6,0.0,0,0,hold,4780
79,274.5,241.0,-33.5,0.0,0,0,hold,4782
79,274.5,241.0,-33.5,0.0,0,0,hold,4784
79,274.3,241.0,-33.3,0.0,0,0,hold,4786
79,274.4,241.0,-33.4,0.0,0,0,hold,4788
79,274.4,241.0,-33.4,0.0,0,0,hold,4790
79,274.3,241.0,-33.3,0.0,0,0,hold,4792
79,274.2,241.0,-33.2,0.0,0,0,hold,4794
79,274.3,241.0,-33.3,0.0,0,0,hold,4796
79,274.2,241.0,-33.2,0.0,0,0,hold,4798
80,274.2,241.0,-33.2,0.0,0,0,hold,4800
80,274.2,241.0,-33.2,0.0,0,0,hold,4802
80,274.1,241.0,-33.1,0.0,0,0,hold,4804
80,274.1,241.0,-33.1,0.0,0,0,hold,4806
80,274.1,241.0,-33.1,0.0,0,0,hold,4808
80,274.0,241.0,-33.0,0.0,0,0,hold,4810
80,274.0,241.0,-33.0,0.0,0,0,hold,4812
80,274.0,241.0,-33.0,0.0,0,0,hold,4814
80,273.9,241.0,-32.9,0.0,0,0,hold,4816
80,274.0,241.0,-33.0,0.0,0,0,hold,4818
80,273.9,241.0,-32.9,0.0,0,0,hold,4820
80,273.8,241.0,-32.8,0.0,0,0,hold,4822
80,273.8,241.0,-32.8,0.0,0,0,hold,4824
80,273.7,241.0,-32.7,0.0,0,0,hold,4826
80,273.7,241.0,-32.7,0.0,0,0,hold,4828
80,273.7,241.0,-32.7,0.0,0,0,hold,4830
80,273.7,241.0,-32.7,0.0,0,0,hold,4832
80,273.6,241.0,-32.6,0.0,0,0,hold,4834
80,273.6,241.0,-32.6,0.0,0,0,hold,4836
80,273.5,241.0,-32.5,0.0,0,0,hold,4838
80,273.5,241.0,-32.5,0.0,0,0,hold,4840
80,273.5,241.0,-32.5,0.0,0,0,hold,4842
80,273.5,241.0,-32.5,0.0,0,0,hold,4844
80,273.4,241.0,-32.4,0.0,0,0,hold,4846
80,273.4,241.0,-32.4,0.0,0,0,hold,4848
80,273.4,241.0,-32.4,0.0,0,0,hold,4850
80,273.2,241.0,-32.2,0.0,0,0,hold,4852
80,273.2,241.0,-32.2,0.0,0,0,hold,4854
80,273.1,241.0,-32.1,0.0,0,0,hold,4856
80,273.2,241.0,-32.2,0.0,0,0,hold,4858
81,273.2,241.0,-32.2,0.0,0,0,hold,4860
81,273.0,241.0,-32.0,0.0,0,0,hold,4862
81,273.1,241.0,-32.1,0.0,0,0,hold,4864
81,273.0,241.0,-32.0,0.0,0,0,hold,4866
81,273.1,241.0,-32.1,0.0,0,0,hold,4868
81,273.1,241.0,-32.1,0.0,0,0,hold,4870
81,273.0,241.0,-32.0,0.0,0,0,hold,4872
81,272.9,241.0,-31.9,0.0,0,0,hold,4874
81,272.9,241.0,-31.9,0.0,0,0,hold,4876
81,272.8,241.0,-31.8,0.0,0,0,hold,4878
81,272.7,241.0,-31.7,0.0,0,0,hold,4880
81,272.7,241.0,-31.7,0.0,0,0,hold,4882
81,272.6,241.0,-31.6,0.0,0,0,hold,4884
81,272.6,241.0,-31.6,0.0,0,0,hold,4886
81,272.6,241.0,-31.6,0.0,0,0,hold,4888
81,272.4,241.0,-31.4,0.0,0,0,hold,4890
81,272.5,241.0,-31.5,0.0,0,0,hold,4892
81,272.4,241.0,-31.4,0.0,0,0,hold,4894
81,272.5,241.0,-31.5,0.0,0,0,hold,4896
81,272.3,241.0,-31.3,0.0,0,0,hold,4898
81,272.3,241.0,-31.3,0.0,0,0,hold,4900
81,272.3,241.0,-31.3,0.0,0,0,hold,4902
81,272.3,241.0,-31.3,0.0,0,0,hold,4904
81,272.2,241.0,-31.2,0.0,0,0,hold,4906
81,272.1,241.0,-31.1,0.0,0,0,hold,4908
81,272.2,241.0,-31.2,0.0,0,0,hold,4910
81,272.1,241.0,-31.1,0.0,0,0,hold,4912
81,272.0,241.0,-31.0,0.0,0,0,hold,4914
81,272.0,241.0,-31.0,0.0,0,0,hold,4916
81,272.0,241.0,-31.0,0.0,0,0,hold,4918
82,271.9,241.0,-30.9,0.0,0,0,hold,4920
82,272.0,241.0,-31.0,0.0,0,0,hold,4922
82,271.8,241.0,-30.8,0.0,0,0,hold,4925
82,271.8,241.0,-30.8,0.0,0,0,hold,4927
82,271.7,241.0,-30.7,0.0,0,0,hold,4929
82,271.6,241.0,-30.6,0.0,0,0,hold,4931
82,271.5,241.0,-30.5,0.0,0,0,hold,4933
82,271.5,241.0,-30.5,0.0,0,0,hold,4935
82,271.5,241.0,-30.5,0.0,0,0,hold,4937
82,271.4,241.0,-30.4,0.0,0,0,hold,4939
82,271.4,241.0,-30.4,0.0,0,0,hold,4941
82,271.4,241.0,-30.4,0.0,0,0,hold,4943
82,271.3,241.0,-30.3,0.0,0,0,hold,4945
82,271.3,241.0,-30.3,0.0,0,0,hold,4947
82,271.3,241.0,-30.3,0.0,0,0,hold,4949
82,271.2,241.0,-30.2,0.0,0,0,hold,4951
82,271.1,241.0,-30.1,0.0,0,0,hold,4953
82,271.1,241.0,-30.1,0.0,0,0,hold,4955
82,271.0,241.0,-30.0,0.0,0,0,hold,4957
82,271.0,241.0,-30.0,0.0,0,0,hold,4959
82,270.9,241.0,-29.9,0.0,0,0,hold,4961
82,270.8,241.0,-29.8,0.0,0,0,hold,4963
82,270.8,241.0,-29.8,0.0,0,0,hold,4965
82,270.7,241.0,-29.7,0.0,0,0,hold,4967
82,270.6,241.0,-29.6,0.0,0,0,hold,4969
82,270.7,241.0,-29.7,0.0,0,0,hold,4971
82,270.5,241.0,-29.5,0.0,0,0,hold,4973
82,270.5,241.0,-29.5,0.0,0,0,hold,4975
82,270.4,241.0,-29.4,0.0,0,0,hold,4977
82,270.4,241.0,-29.4,0.0,0,0,hold,4979
83,270.4,241.0,-29.4,0.0,0,0,hold,4981
83,270.4,241.0,-29.4,0.0,0,0,hold,4983
83,270.3,241.0,-29.3,0.0,0,0,hold,4985
83,270.3,241.0,-29.3,0.0,0,0,hold,4987
83,270.2,241.0,-29.2,0.0,0,0,hold,4989
83,270.3,241.0,-29.3,0.0,0,0,hold,4991
83,270.2,241.0,-29.2,0.0,0,0,hold,4993
